developer_id,project_id,rating
18622 ,173313 ,6
18622 ,210184 ,4
18622 ,216245 ,5
18622 ,431210 ,5
18622 ,499547 ,7
18622 ,661804 ,2
18622 ,750764 ,8
18628 ,4041 ,1
18628 ,6072 ,4
18633 ,248 ,2
18633 ,281 ,3
18633 ,337 ,9
18633 ,496 ,6
18633 ,544 ,8
18633 ,675 ,1
18633 ,940 ,1
18633 ,1018 ,9
18633 ,1358 ,6
18633 ,1362 ,4
18633 ,1432 ,6
18633 ,1589 ,1
18633 ,1920 ,4
18633 ,2691 ,3
18633 ,2849 ,3
18633 ,2895 ,3
18633 ,3094 ,5
18633 ,3137 ,6
18633 ,3143 ,2
18633 ,3430 ,7
18633 ,3473 ,1
18633 ,3644 ,8
18633 ,3714 ,9
18633 ,3818 ,9
18633 ,4041 ,3
18633 ,4238 ,3
18633 ,4307 ,2
18633 ,5093 ,5
18633 ,5136 ,8
18633 ,5230 ,9
18633 ,5263 ,2
18633 ,5791 ,4
18633 ,6291 ,2
18633 ,6313 ,8
18633 ,6782 ,5
18633 ,7033 ,4
18633 ,7048 ,3
18633 ,7182 ,7
18633 ,7183 ,6
18633 ,7430 ,5
18633 ,8184 ,9
18633 ,8525 ,8
18633 ,9047 ,9
18633 ,9749 ,1
18633 ,9877 ,3
18633 ,10109 ,8
18633 ,11788 ,6
18633 ,12789 ,1
18633 ,13929 ,8
18633 ,14328 ,4
18633 ,18045 ,5
18633 ,18286 ,5
18633 ,21128 ,3
18633 ,21752 ,8
18633 ,22892 ,5
18633 ,23383 ,9
18633 ,24884 ,7
18633 ,25198 ,4
18633 ,26096 ,7
18633 ,27566 ,3
18633 ,28773 ,9
18633 ,30287 ,9
18633 ,33430 ,6
18633 ,36713 ,1
18633 ,37811 ,2
18633 ,38891 ,7
18633 ,42852 ,2
18633 ,46267 ,6
18633 ,48536 ,7
18633 ,57382 ,5
18633 ,62738 ,2
18633 ,76892 ,2
18633 ,81580 ,8
18633 ,115445 ,2
18633 ,122347 ,4
18633 ,123406 ,1 
18633 ,123737 ,2
18633 ,141473 ,6
18633 ,144863 ,2
18633 ,207386 ,1
18633 ,224608 ,6
18633 ,225518 ,8
18633 ,248754 ,6
18633 ,280601 ,9
18633 ,302760 ,6
18633 ,381442 ,5
18633 ,402324 ,9
18633 ,455505 ,7
18633 ,714519 ,9
18633 ,828214 ,4
18636 ,540 ,2
18636 ,2876 ,7
18636 ,4041 ,2
18636 ,6782 ,5
18636 ,9280 ,4
18636 ,190953 ,9
18654 ,1432 ,1
18654 ,1566 ,9
18654 ,1920 ,3
18654 ,3310 ,8
18654 ,4041 ,6
18654 ,4252 ,5
18654 ,5230 ,6
18654 ,5263 ,2
18654 ,5717 ,1
18654 ,6782 ,9
18654 ,9877 ,2
18654 ,22814 ,8
18654 ,25843 ,7
18654 ,38842 ,2
18654 ,79503 ,8
18667 ,248 ,5
18667 ,1018 ,8
18667 ,1365 ,7
18667 ,2895 ,1
18667 ,3714 ,9
18667 ,4041 ,4
18667 ,4307 ,5
18667 ,6782 ,4
18667 ,7949 ,4
18667 ,9521 ,4
18667 ,10197 ,9
18667 ,22168 ,3
18667 ,36713 ,1
18667 ,44580 ,9
18667 ,127144 ,8
18667 ,128565 ,5
18667 ,208783 ,5
18667 ,789261 ,9
18669 ,114 ,1
18669 ,295 ,8
18669 ,337 ,5
18669 ,528 ,7
18669 ,993 ,7
18669 ,1018 ,9
18669 ,1312 ,5
18669 ,1432 ,2
18669 ,1566 ,8
18669 ,1852 ,2
18669 ,1920 ,9
18669 ,2675 ,1
18669 ,2931 ,3
18669 ,3310 ,2
18669 ,3377 ,2
18669 ,3714 ,9
18669 ,4041 ,4
18669 ,4307 ,3
18669 ,4718 ,6
18669 ,5093 ,3
18669 ,5101 ,4
18669 ,5230 ,4
18669 ,5483 ,5
18669 ,5967 ,1
18669 ,6782 ,9
18669 ,7048 ,1
18669 ,7262 ,9
18669 ,7949 ,8
18669 ,8352 ,1
18669 ,9280 ,3
18669 ,9877 ,9
18669 ,9941 ,3
18669 ,10408 ,7
18669 ,11090 ,9
18669 ,11308 ,9
18669 ,11347 ,9
18669 ,11989 ,5
18669 ,12789 ,6
18669 ,14699 ,1
18669 ,15698 ,6
18669 ,16236 ,7
18669 ,18930 ,8
18669 ,19036 ,2
18669 ,22906 ,5
18669 ,24626 ,8
18669 ,25811 ,9
18669 ,25963 ,2
18669 ,25994 ,4
18669 ,26563 ,7
18669 ,26794 ,1
18669 ,27364 ,5
18669 ,27399 ,8
18669 ,27792 ,9
18669 ,30324 ,1
18669 ,31469 ,9
18669 ,33605 ,3
18669 ,36000 ,9
18669 ,36713 ,4
18669 ,37090 ,7
18669 ,37479 ,9
18669 ,37561 ,5
18669 ,38214 ,9
18669 ,39156 ,1
18669 ,41196 ,3
18669 ,42116 ,2
18669 ,46369 ,9
18669 ,47750 ,6
18669 ,54510 ,7
18669 ,60520 ,4
18669 ,64195 ,4
18669 ,73370 ,3
18669 ,78772 ,1
18669 ,79843 ,2
18669 ,81580 ,3
18669 ,81640 ,4
18669 ,86825 ,6
18669 ,90221 ,3
18669 ,94139 ,4
18669 ,98299 ,7
18669 ,109478 ,6
18669 ,112471 ,4
18669 ,118998 ,2
18669 ,126900 ,5
18669 ,146476 ,1 
18669 ,164062 ,4
18669 ,167423 ,4
18669 ,169057 ,9
18669 ,169465 ,7
18669 ,176750 ,3
18669 ,184996 ,8
18669 ,190366 ,8
18669 ,206699 ,1
18669 ,217067 ,2
18669 ,279720 ,8
18669 ,388596 ,9
18669 ,432965 ,9
18669 ,456423 ,5
18669 ,521966 ,7
18669 ,536165 ,5
18669 ,556852 ,1
18669 ,602079 ,7
18669 ,707504 ,2
18669 ,830684 ,6
18669 ,891521 ,5
18669 ,902679 ,3
18689 ,37 ,5
18689 ,55 ,3
18689 ,114 ,6
18689 ,280 ,5
18689 ,392 ,9
18689 ,496 ,8
18689 ,501 ,1
18689 ,528 ,5
18689 ,675 ,8
18689 ,683 ,1
18689 ,867 ,5
18689 ,977 ,1
18689 ,1018 ,5
18689 ,1566 ,3
18689 ,1646 ,1
18689 ,2895 ,7
18689 ,3377 ,3
18689 ,3430 ,6
18689 ,3818 ,2
18689 ,3912 ,5
18689 ,4041 ,7
18689 ,4307 ,1
18689 ,4828 ,6
18689 ,4846 ,2
18689 ,4964 ,4
18689 ,5230 ,1
18689 ,6782 ,9
18689 ,7048 ,8
18689 ,7059 ,2
18689 ,7183 ,1
18689 ,7517 ,4
18689 ,7771 ,2
18689 ,7949 ,8
18689 ,8525 ,4
18689 ,8763 ,7
18689 ,9047 ,4
18689 ,9836 ,9
18689 ,10097 ,5
18689 ,10109 ,3
18689 ,10439 ,9
18689 ,10677 ,8
18689 ,12789 ,8
18689 ,14061 ,1
18689 ,17170 ,7
18689 ,17511 ,3
18689 ,20629 ,8
18689 ,22117 ,4
18689 ,22492 ,2
18689 ,22556 ,3
18689 ,22981 ,4
18689 ,24486 ,7
18689 ,24897 ,3
18689 ,24968 ,3
18689 ,26185 ,9
18689 ,26989 ,8
18689 ,30287 ,8
18689 ,31523 ,9
18689 ,32011 ,8
18689 ,34238 ,5
18689 ,34618 ,8
18689 ,34701 ,5
18689 ,34874 ,9
18689 ,35633 ,2
18689 ,35706 ,2
18689 ,36148 ,5
18689 ,38915 ,9
18689 ,39144 ,6
18689 ,40380 ,8
18689 ,41673 ,3
18689 ,41766 ,7
18689 ,48999 ,4
18689 ,56562 ,4
18689 ,58284 ,2
18689 ,60061 ,8
18689 ,60353 ,6
18689 ,65531 ,3
18689 ,75055 ,7
18689 ,85972 ,9
18689 ,93550 ,5
18689 ,119787 ,3
18689 ,122490 ,2
18689 ,123676 ,5
18689 ,126292 ,1
18689 ,143463 ,5
18689 ,146964 ,8
18689 ,149566 ,1
18689 ,154874 ,4
18689 ,164161 ,9
18689 ,167423 ,8
18689 ,167590 ,9
18689 ,234646 ,7
18689 ,240869 ,2
18689 ,252578 ,1
18689 ,262174 ,5
18689 ,263478 ,5
18689 ,281254 ,2
18689 ,284615 ,4
18689 ,286782 ,4
18689 ,290705 ,2
18689 ,297163 ,9
18689 ,365319 ,7
18689 ,398036 ,6
18689 ,428215 ,5
18689 ,429901 ,6
18689 ,450392 ,4
18689 ,466653 ,9
18689 ,482201 ,2
18689 ,495062 ,7
18689 ,515328 ,7
18689 ,654102 ,4
18689 ,677778 ,7
18689 ,689751 ,3
18689 ,693845 ,4
18689 ,738914 ,2
18689 ,792921 ,2
18689 ,856647 ,6
18689 ,857046 ,8
18690 ,295 ,9
18690 ,3094 ,1
18690 ,4041 ,8
18690 ,6313 ,4
18690 ,7074 ,8
18690 ,7564 ,1
18690 ,10699 ,3
18690 ,32254 ,6
18690 ,83879 ,9
18690 ,914049 ,2
18701 ,4041 ,2
18701 ,4110 ,8
18701 ,8352 ,5
18701 ,30741 ,9
18701 ,35406 ,5
18701 ,184442 ,2
18701 ,550354 ,4
18701 ,734737 ,4
18709 ,311 ,5
18709 ,334 ,1 
18709 ,337 ,6
18709 ,402 ,5
18709 ,496 ,6
18709 ,562 ,2
18709 ,568 ,3
18709 ,940 ,2
18709 ,1018 ,3
18709 ,1312 ,4
18709 ,1321 ,4
18709 ,1362 ,5
18709 ,1434 ,5
18709 ,1537 ,3
18709 ,1920 ,2
18709 ,1941 ,4
18709 ,2040 ,1
18709 ,2233 ,7
18709 ,2310 ,5
18709 ,2691 ,5
18709 ,2849 ,5
18709 ,2959 ,4
18709 ,3120 ,5
18709 ,3310 ,4
18709 ,3531 ,9
18709 ,3538 ,8
18709 ,4041 ,4
18709 ,4307 ,8
18709 ,4386 ,2
18709 ,4847 ,1
18709 ,5101 ,8
18709 ,5230 ,7
18709 ,5672 ,1
18709 ,6238 ,4
18709 ,6419 ,3
18709 ,7059 ,1 
18709 ,7149 ,5
18709 ,7774 ,1
18709 ,7845 ,9
18709 ,8866 ,6
18709 ,9031 ,3
18709 ,9047 ,2
18709 ,9373 ,3
18709 ,9951 ,4
18709 ,10019 ,1
18709 ,10109 ,7
18709 ,10457 ,8
18709 ,10487 ,7
18709 ,12653 ,6
18709 ,12789 ,2
18709 ,13235 ,3
18709 ,14382 ,6
18709 ,14571 ,5
18709 ,14874 ,2
18709 ,14976 ,6
18709 ,15987 ,5
18709 ,16132 ,8
18709 ,16592 ,7
18709 ,16862 ,6
18709 ,17117 ,7
18709 ,17384 ,1
18709 ,17620 ,5
18709 ,18930 ,3
18709 ,19806 ,1
18709 ,20479 ,1 
18709 ,21128 ,9
18709 ,21833 ,6
18709 ,22871 ,3
18709 ,23389 ,7
18709 ,24040 ,7
18709 ,24971 ,9
18709 ,25811 ,7
18709 ,26017 ,8
18709 ,27364 ,5
18709 ,27770 ,5
18709 ,28674 ,9
18709 ,28826 ,3
18709 ,29287 ,8
18709 ,29564 ,8
18709 ,30702 ,2
18709 ,31041 ,8
18709 ,32519 ,1
18709 ,33605 ,3
18709 ,34656 ,9
18709 ,34701 ,7
18709 ,37096 ,5
18709 ,39409 ,2
18709 ,43755 ,6
18709 ,45809 ,4
18709 ,47275 ,6
18709 ,48840 ,1
18709 ,55635 ,6
18709 ,62150 ,3
18709 ,66833 ,3
18709 ,76081 ,5
18709 ,81580 ,7
18709 ,90221 ,4
18709 ,96074 ,2
18709 ,126900 ,3
18709 ,142086 ,4
18709 ,144939 ,2
18709 ,151227 ,4
18709 ,151843 ,5
18709 ,153158 ,9
18709 ,159278 ,9
18709 ,163859 ,9
18709 ,165547 ,8
18709 ,168108 ,7
18709 ,176301 ,7
18709 ,176750 ,1
18709 ,184480 ,7
18709 ,196582 ,1
18709 ,211693 ,7
18709 ,217106 ,6
18709 ,218723 ,3
18709 ,221762 ,4
18709 ,269699 ,8
18709 ,340324 ,9
18709 ,391616 ,6
18709 ,423624 ,6
18709 ,474019 ,8
18709 ,496241 ,1
18709 ,612544 ,7
18709 ,745572 ,8
18709 ,764304 ,3
18709 ,812097 ,2
18709 ,822843 ,7
18709 ,870728 ,6
18718 ,3430 ,7
18718 ,4041 ,9
18718 ,6782 ,5
18718 ,10441 ,1
18718 ,19631 ,9
18718 ,25198 ,4
18718 ,25413 ,8
18718 ,36378 ,9
18718 ,45017 ,3
18718 ,183575 ,7
18718 ,193752 ,4
18718 ,379310 ,8
18718 ,576441 ,8
18718 ,581123 ,2
18728 ,334 ,1
18728 ,675 ,4
18728 ,1018 ,8
18728 ,1434 ,5
18728 ,1566 ,7
18728 ,1852 ,6
18728 ,1941 ,8
18728 ,2110 ,7
18728 ,2876 ,6
18728 ,3714 ,8
18728 ,4041 ,8
18728 ,4567 ,2
18728 ,4718 ,5
18728 ,5224 ,3
18728 ,5722 ,8
18728 ,6301 ,2
18728 ,6313 ,4
18728 ,6782 ,5
18728 ,7949 ,5
18728 ,8763 ,1
18728 ,10019 ,3
18728 ,10042 ,1
18728 ,18784 ,3
18728 ,19611 ,8
18728 ,22086 ,7
18728 ,22814 ,3
18728 ,25413 ,8
18728 ,27177 ,9
18728 ,33649 ,1
18728 ,36767 ,7
18728 ,37811 ,1
18728 ,38874 ,1 
18728 ,40530 ,9
18728 ,42345 ,7
18728 ,42752 ,4
18728 ,47241 ,6
18728 ,51257 ,1
18728 ,57140 ,1
18728 ,75163 ,1
18728 ,75979 ,1
18728 ,116481 ,8
18728 ,117790 ,8
18728 ,119787 ,8
18728 ,134919 ,6
18728 ,165941 ,6
18728 ,170793 ,5
18728 ,228605 ,7
18728 ,248754 ,7
18728 ,442512 ,2
18728 ,443084 ,6
18728 ,450274 ,9
18728 ,555804 ,5
18728 ,680451 ,4
18766 ,528 ,4
18766 ,1018 ,1
18766 ,1432 ,5
18766 ,1510 ,1 
18766 ,1566 ,5
18766 ,3473 ,3
18766 ,3665 ,9
18766 ,3818 ,4
18766 ,4041 ,2
18766 ,4476 ,5
18766 ,4718 ,9
18766 ,4964 ,1
18766 ,5093 ,8
18766 ,5224 ,7
18766 ,5230 ,6
18766 ,6782 ,9
18766 ,7462 ,9
18766 ,9047 ,1
18766 ,9951 ,5
18766 ,10197 ,6
18766 ,10439 ,1
18766 ,11788 ,7
18766 ,12789 ,4
18766 ,12852 ,2
18766 ,16204 ,7
18766 ,16537 ,1
18766 ,20198 ,9
18766 ,21128 ,8
18766 ,22906 ,3
18766 ,23933 ,5
18766 ,24878 ,2
18766 ,25611 ,5
18766 ,25811 ,9
18766 ,25884 ,4
18766 ,28404 ,8
18766 ,29821 ,8
18766 ,30741 ,6
18766 ,32504 ,4
18766 ,33430 ,7
18766 ,34701 ,9
18766 ,35734 ,7
18766 ,36713 ,4
18766 ,37291 ,3
18766 ,38056 ,7
18766 ,39766 ,8
18766 ,41490 ,2
18766 ,42723 ,1
18766 ,42752 ,1
18766 ,43379 ,9
18766 ,46267 ,8
18766 ,50770 ,4
18766 ,51257 ,6
18766 ,52291 ,9
18766 ,56159 ,1
18766 ,59563 ,2
18766 ,69659 ,3
18766 ,69984 ,7
18766 ,74866 ,3
18766 ,75594 ,1
18766 ,75918 ,3
18766 ,76048 ,7
18766 ,83024 ,5
18766 ,112174 ,2
18766 ,112576 ,2
18766 ,114632 ,1
18766 ,153490 ,7
18766 ,171929 ,1
18766 ,172905 ,6
18766 ,173766 ,3
18766 ,179325 ,7
18766 ,183889 ,6
18766 ,197096 ,4
18766 ,197864 ,5
18766 ,205328 ,2
18766 ,209279 ,4
18766 ,217329 ,4
18766 ,252332 ,9
18766 ,257278 ,7
18766 ,269885 ,3
18766 ,279062 ,4
18766 ,316845 ,9
18766 ,394397 ,1
18766 ,434681 ,2
18766 ,499547 ,7
18766 ,536165 ,6
18766 ,630509 ,7
18766 ,698850 ,5
18766 ,856258 ,3
18768 ,940 ,8
18768 ,1018 ,6
18768 ,2414 ,8
18768 ,3912 ,7
18768 ,4041 ,7
18768 ,4880 ,2
18768 ,8763 ,3
18768 ,10610 ,3
18768 ,37479 ,8
18787 ,248 ,2
18787 ,1018 ,3
18787 ,4041 ,8
18787 ,6072 ,4
18787 ,6782 ,1
18787 ,13535 ,3
18787 ,14538 ,4
18787 ,20198 ,4
18787 ,25413 ,3
18787 ,40782 ,9
18787 ,56648 ,5
18787 ,87196 ,4
18787 ,88782 ,3
18787 ,130149 ,6
18787 ,153015 ,7
18787 ,187467 ,3
18787 ,257278 ,9
18787 ,311602 ,9
18787 ,376259 ,7
18787 ,499547 ,8
18787 ,631538 ,8
18787 ,677937 ,3
18788 ,337 ,1
18788 ,501 ,8
18788 ,528 ,8
18788 ,708 ,1
18788 ,982 ,3
18788 ,1018 ,1 
18788 ,1365 ,9
18788 ,2110 ,5
18788 ,2876 ,4
18788 ,3144 ,8
18788 ,3714 ,2
18788 ,4041 ,8
18788 ,4828 ,6
18788 ,5230 ,7
18788 ,6072 ,8
18788 ,6301 ,3
18788 ,6706 ,1
18788 ,6782 ,4
18788 ,7048 ,5
18788 ,7730 ,6
18788 ,8184 ,6
18788 ,8514 ,3
18788 ,8694 ,8
18788 ,9047 ,5
18788 ,9877 ,3
18788 ,10146 ,3
18788 ,11083 ,1
18788 ,11788 ,6
18788 ,12789 ,2
18788 ,13929 ,8
18788 ,13983 ,3
18788 ,15667 ,3
18788 ,16537 ,8
18788 ,17387 ,2
18788 ,19618 ,4
18788 ,21752 ,2
18788 ,22224 ,1 
18788 ,22906 ,3
18788 ,23249 ,8
18788 ,23938 ,5
18788 ,25198 ,7
18788 ,25323 ,8
18788 ,25413 ,4
18788 ,27671 ,5
18788 ,32201 ,3
18788 ,33131 ,8
18788 ,36148 ,1
18788 ,37950 ,7
18788 ,41257 ,9
18788 ,43680 ,4
18788 ,46267 ,7
18788 ,47066 ,6
18788 ,51538 ,2
18788 ,54830 ,5
18788 ,55158 ,9
18788 ,56309 ,2
18788 ,56483 ,6
18788 ,59607 ,4
18788 ,65243 ,3
18788 ,68237 ,1 
18788 ,75594 ,1
18788 ,85118 ,7
18788 ,99692 ,2
18788 ,124692 ,4
18788 ,125938 ,9
18788 ,127144 ,5
18788 ,128565 ,4
18788 ,170793 ,5
18788 ,172338 ,6
18788 ,176301 ,5
18788 ,191051 ,1
18788 ,203353 ,7
18788 ,207694 ,9
18788 ,222488 ,9
18788 ,241840 ,7
18788 ,267209 ,7
18788 ,275893 ,1
18788 ,310526 ,5
18788 ,456212 ,4
18788 ,536165 ,7
18788 ,761806 ,2
18788 ,834517 ,8
18788 ,845319 ,5
18801 ,4041 ,1
18801 ,5791 ,3
18801 ,11788 ,7
18804 ,1650 ,2
18804 ,3430 ,4
18804 ,4041 ,8
18804 ,4307 ,1
18804 ,5298 ,5
18804 ,5313 ,5
18804 ,6782 ,1
18804 ,8497 ,4
18804 ,10610 ,5
18804 ,11125 ,9
18804 ,14328 ,9
18804 ,14433 ,6
18804 ,26185 ,3
18804 ,40637 ,7
18804 ,45618 ,8
18804 ,48550 ,7
18804 ,81592 ,6
18804 ,156428 ,1
18804 ,474792 ,4
18817 ,337 ,4
18817 ,392 ,4
18817 ,540 ,4
18817 ,675 ,3
18817 ,964 ,1
18817 ,1434 ,7
18817 ,1566 ,9
18817 ,2691 ,1
18817 ,3595 ,8
18817 ,3719 ,4
18817 ,4041 ,8
18817 ,4880 ,7
18817 ,4986 ,3
18817 ,5456 ,5
18817 ,6252 ,3
18817 ,6706 ,2
18817 ,6719 ,4
18817 ,7074 ,6
18817 ,7077 ,6
18817 ,8500 ,9
18817 ,9136 ,2
18817 ,9682 ,9
18817 ,10696 ,4
18817 ,11083 ,6
18817 ,11306 ,4
18817 ,12412 ,5
18817 ,12789 ,1
18817 ,13535 ,2
18817 ,20868 ,4
18817 ,21857 ,5
18817 ,24971 ,3
18817 ,25413 ,5
18817 ,37577 ,7
18817 ,37980 ,9
18817 ,40917 ,7
18817 ,60107 ,6
18817 ,84341 ,2
18817 ,102233 ,8
18817 ,112269 ,4
18817 ,118773 ,5
18817 ,124159 ,4
18817 ,152923 ,2
18817 ,221882 ,7
18817 ,505133 ,6
18817 ,737079 ,5
18825 ,1018 ,9
18825 ,1535 ,2
18825 ,1742 ,9
18825 ,2691 ,7
18825 ,2895 ,1 
18825 ,2932 ,9
18825 ,3516 ,1
18825 ,4041 ,5
18825 ,5230 ,3
18825 ,6706 ,4
18825 ,7048 ,5
18825 ,10886 ,3
18825 ,11989 ,3
18825 ,15394 ,6
18825 ,18036 ,1
18825 ,36713 ,7 
18825 ,47017 ,5
18825 ,126900 ,4
18825 ,158744 ,8
18825 ,182758 ,9
18825 ,221895 ,9
18825 ,254425 ,4
18825 ,281068 ,9
18831 ,496 ,4
18831 ,1362 ,8
18831 ,4041 ,5
18831 ,6782 ,1
18831 ,7949 ,1
18831 ,9431 ,8
18831 ,21571 ,4
18831 ,23994 ,1
18831 ,24940 ,3
18831 ,25586 ,5
18831 ,28981 ,1
18831 ,65116 ,7
18831 ,104863 ,4
18831 ,558679 ,7
18861 ,3516 ,8
18861 ,4041 ,6
18861 ,4846 ,2
18861 ,5759 ,8
18861 ,7144 ,6
18861 ,76081 ,9
18861 ,82141 ,8
18861 ,104085 ,1
18898 ,1018 ,5
18898 ,4041 ,1
18898 ,5230 ,5
18898 ,6782 ,7
18898 ,7183 ,4
18898 ,12789 ,3
18898 ,39156 ,3
18898 ,39699 ,5
18898 ,99135 ,5
18898 ,111953 ,7
18898 ,250270 ,3
18898 ,501485 ,1
18898 ,777718 ,6
18898 ,795489 ,3
18898 ,855152 ,4
18898 ,864123 ,5
18900 ,114 ,2
18900 ,337 ,9
18900 ,675 ,4
18900 ,708 ,2
18900 ,867 ,7
18900 ,1434 ,8
18900 ,1566 ,6
18900 ,2414 ,9
18900 ,2895 ,9
18900 ,3143 ,6
18900 ,3714 ,3
18900 ,4041 ,5
18900 ,4718 ,7
18900 ,4964 ,4
18900 ,5101 ,9
18900 ,5136 ,4
18900 ,5230 ,5
18900 ,6706 ,5
18900 ,6782 ,1
18900 ,7949 ,4
18900 ,8763 ,1
18900 ,9047 ,8
18900 ,9877 ,6
18900 ,11193 ,3
18900 ,11989 ,4
18900 ,12789 ,8
18900 ,13149 ,4
18900 ,15513 ,1
18900 ,25413 ,8
18900 ,26219 ,8
18900 ,26676 ,8
18900 ,32011 ,9
18900 ,37011 ,9
18900 ,43885 ,9
18900 ,265512 ,8
18900 ,424933 ,6
18900 ,849140 ,5
18913 ,337 ,8
18913 ,528 ,3
18913 ,568 ,8
18913 ,708 ,4
18913 ,1362 ,2
18913 ,1566 ,8
18913 ,3367 ,3
18913 ,3431 ,4
18913 ,4041 ,5
18913 ,5101 ,6
18913 ,5230 ,9
18913 ,5791 ,1
18913 ,6782 ,8
18913 ,7189 ,9
18913 ,9941 ,5
18913 ,10373 ,4
18913 ,12952 ,2
18913 ,14721 ,2
18913 ,15667 ,4
18913 ,19631 ,1
18913 ,21407 ,7
18913 ,28258 ,8
18913 ,32164 ,6
18913 ,38866 ,2
18913 ,39863 ,9
18913 ,41193 ,6
18913 ,56562 ,3
18913 ,60353 ,8
18913 ,61212 ,6
18913 ,63860 ,5
18913 ,75465 ,1
18913 ,81933 ,4
18913 ,85472 ,1
18913 ,89948 ,4
18913 ,158893 ,3
18913 ,169465 ,7
18913 ,224306 ,6
18913 ,256733 ,8
18913 ,368239 ,5
18913 ,451083 ,7
18913 ,823014 ,9
18927 ,37 ,3
18927 ,114 ,7
18927 ,217 ,6
18927 ,295 ,2
18927 ,311 ,1
18927 ,337 ,5
18927 ,392 ,6
18927 ,402 ,2
18927 ,434 ,5
18927 ,496 ,1
18927 ,528 ,7
18927 ,872 ,6
18927 ,931 ,4
18927 ,940 ,3
18927 ,1018 ,6
18927 ,1432 ,8
18927 ,1646 ,8
18927 ,1920 ,2
18927 ,2183 ,4
18927 ,2414 ,9
18927 ,2876 ,4
18927 ,3094 ,5
18927 ,3144 ,1
18927 ,3377 ,5
18927 ,3644 ,9
18927 ,3665 ,6
18927 ,3910 ,7
18927 ,4029 ,8
18927 ,4041 ,8
18927 ,4476 ,5
18927 ,4663 ,2
18927 ,4880 ,9
18927 ,4943 ,3
18927 ,4964 ,6
18927 ,5093 ,5
18927 ,5230 ,9
18927 ,5717 ,5 
18927 ,5791 ,2
18927 ,5967 ,4
18927 ,6072 ,9
18927 ,6301 ,3
18927 ,6313 ,3
18927 ,6706 ,8
18927 ,6782 ,1
18927 ,7048 ,9
18927 ,7074 ,7
18927 ,7193 ,1
18927 ,7359 ,7
18927 ,7949 ,6
18927 ,8525 ,8
18927 ,8547 ,6
18927 ,8763 ,5
18927 ,9365 ,6
18927 ,9877 ,7
18927 ,9905 ,1
18927 ,9951 ,8
18927 ,10019 ,6
18927 ,10559 ,1
18927 ,11083 ,7
18927 ,11090 ,7
18927 ,11171 ,6
18927 ,11184 ,8
18927 ,11278 ,5
18927 ,11306 ,5
18927 ,11511 ,2
18927 ,11732 ,9
18927 ,12414 ,2
18927 ,12789 ,9
18927 ,12952 ,1
18927 ,13328 ,9
18927 ,13535 ,4
18927 ,13668 ,1
18927 ,14496 ,7
18927 ,14502 ,6
18927 ,14699 ,6
18927 ,14844 ,2
18927 ,15698 ,3
18927 ,16419 ,7
18927 ,16714 ,4
18927 ,17530 ,9
18927 ,17987 ,5
18927 ,19034 ,2
18927 ,19618 ,4
18927 ,21571 ,5
18927 ,21675 ,3
18927 ,22117 ,6
18927 ,22906 ,7
18927 ,22981 ,8
18927 ,23995 ,2
18927 ,24321 ,4
18927 ,25046 ,7
18927 ,25413 ,8
18927 ,25672 ,1
18927 ,25677 ,4
18927 ,26205 ,3
18927 ,27356 ,2
18927 ,27941 ,1
18927 ,30196 ,9
18927 ,30324 ,5
18927 ,30681 ,4
18927 ,31861 ,4
18927 ,32504 ,1
18927 ,33722 ,7
18927 ,34701 ,4
18927 ,35579 ,2
18927 ,35734 ,5
18927 ,35980 ,3
18927 ,36429 ,6
18927 ,37561 ,4
18927 ,37594 ,4
18927 ,37763 ,6
18927 ,38026 ,8
18927 ,38618 ,2
18927 ,38874 ,9
18927 ,39144 ,4
18927 ,41478 ,8
18927 ,42921 ,5
18927 ,43099 ,4
18927 ,43470 ,6
18927 ,43885 ,5
18927 ,46369 ,3
18927 ,49123 ,8
18927 ,49142 ,4
18927 ,51312 ,8
18927 ,51883 ,2
18927 ,51937 ,7
18927 ,55220 ,3
18927 ,55850 ,7
18927 ,56278 ,6
18927 ,57248 ,2
18927 ,59908 ,6
18927 ,61161 ,5
18927 ,63955 ,2
18927 ,64864 ,5
18927 ,65550 ,9
18927 ,68376 ,3
18927 ,73133 ,7
18927 ,90237 ,4
18927 ,95229 ,1
18927 ,110714 ,9
18927 ,128829 ,3
18927 ,148963 ,8
18927 ,152910 ,3
18927 ,152923 ,4
18927 ,173313 ,5
18927 ,173633 ,2
18927 ,173766 ,7
18927 ,173997 ,5
18927 ,183072 ,2
18927 ,186904 ,3
18927 ,194681 ,8
18927 ,200704 ,5
18927 ,203631 ,8
18927 ,228953 ,8
18927 ,234646 ,4
18927 ,237447 ,2
18927 ,252829 ,9
18927 ,305081 ,3
18927 ,329565 ,4
18927 ,346691 ,7
18927 ,364068 ,5
18927 ,434681 ,1
18927 ,453773 ,7
18927 ,486505 ,5
18927 ,497639 ,1
18927 ,498586 ,5
18927 ,508127 ,8
18927 ,508896 ,6
18927 ,518749 ,3
18927 ,609635 ,9
18927 ,612544 ,6
18927 ,624290 ,1
18927 ,667686 ,2
18927 ,683351 ,3
18927 ,725352 ,8
18927 ,744931 ,2
18927 ,766954 ,8
18927 ,779761 ,4
18927 ,790903 ,1
18927 ,835280 ,6
18927 ,863489 ,1
18927 ,930815 ,4
18927 ,934992 ,6
18933 ,4041 ,2
18933 ,8547 ,4
18935 ,248 ,8
18935 ,4041 ,4
18935 ,8028 ,3
18935 ,9682 ,6
