user_id,repo_id,rating,
28930 ,1501008 ,7,
28939 ,12478 ,6,
28948 ,74293 ,8,
28948 ,76494 ,4,
28954 ,2344 ,1,
28954 ,6932 ,5,
28954 ,11254 ,1,
28954 ,11879 ,9,
28954 ,11884 ,3,
28954 ,23034 ,8,
28954 ,29514 ,6,
28954 ,46454 ,9,
28954 ,423403 ,1,
28962 ,634 ,7,
28962 ,1881 ,1,
28962 ,2497 ,9,
28962 ,2558 ,4,
28962 ,2696 ,6,
28962 ,3805 ,7,
28962 ,4902 ,1,
28962 ,6009 ,4,
28962 ,6806 ,3,
28962 ,12467 ,5,
28962 ,14073 ,2,
28962 ,21303 ,1,
28962 ,21778 ,9,
28962 ,22810 ,5,
28962 ,29221 ,3,
28962 ,30439 ,2,
28962 ,36855 ,7,
28962 ,43113 ,4,
28962 ,43708 ,3,
28962 ,50712 ,4,
28962 ,52726 ,1,
28962 ,69603 ,2,
28962 ,77578 ,6,
28962 ,118864 ,3,
28962 ,132885 ,7,
28962 ,155786 ,5,
28962 ,187556 ,4,
28962 ,219090 ,3,
28962 ,231722 ,9,
28962 ,236915 ,5,
28962 ,250648 ,7,
28962 ,406988 ,2,
28962 ,428313 ,4,
28962 ,483327 ,2,
28962 ,559463 ,1,
28962 ,711352 ,6,
28962 ,711411 ,5,
28962 ,839320 ,6,
28962 ,842512 ,1,
28962 ,898600 ,6,
28962 ,952525 ,5,
28962 ,961619 ,8,
28962 ,1372028 ,2,
28962 ,1473167 ,3,
28991 ,94236 ,2,
28991 ,194256 ,2,
28991 ,257658 ,4,
29042 ,3095 ,4,
29042 ,3153 ,7,
29042 ,10010 ,1,
29042 ,16985 ,2,
29042 ,23112 ,2,
29042 ,25829 ,5,
29042 ,31689 ,2,
29042 ,207276 ,5,
29042 ,243708 ,9,
29042 ,287924 ,7,
29042 ,446638 ,3,
29058 ,37725 ,7,
29058 ,893648 ,4,
29132 ,799 ,1,
29132 ,1088 ,1,
29132 ,3457 ,6,
29132 ,4090 ,7,
29132 ,5699 ,2,
29132 ,6093 ,8,
29132 ,8721 ,7,
29132 ,11199 ,2,
29132 ,14342 ,6,
29132 ,26867 ,1,
29132 ,45769 ,8,
29132 ,77080 ,4,
29132 ,90158 ,6,
29132 ,159679 ,8,
29132 ,169344 ,7,
29132 ,252439 ,8,
29132 ,632180 ,8,
29132 ,853768 ,5,
29132 ,1017646 ,1,
29132 ,1415993 ,3,
29138 ,10659 ,9,
29138 ,210909 ,6,
29138 ,815656 ,1,
29194 ,2484 ,7,
29194 ,3318 ,3,
29194 ,13124 ,6,
29194 ,18223 ,7,
29194 ,21512 ,6,
29194 ,22587 ,2,
29194 ,23176 ,8,
29194 ,24023 ,5,
29194 ,24934 ,8,
29194 ,25422 ,8,
29194 ,26867 ,2,
29194 ,26949 ,1,
29194 ,27375 ,5,
29194 ,27627 ,3,
29194 ,27985 ,1,
29194 ,32136 ,3,
29194 ,48742 ,9,
29194 ,62218 ,3,
29194 ,97289 ,8,
29194 ,134273 ,2,
29194 ,145719 ,5,
29194 ,149055 ,9,
29194 ,154714 ,7,
29194 ,159150 ,7,
29194 ,163566 ,7,
29194 ,232794 ,3,
29194 ,307546 ,2,
29194 ,312928 ,2,
29194 ,356635 ,8,
29194 ,357715 ,3,
29194 ,588411 ,7,
29194 ,599735 ,6,
29194 ,942087 ,4,
29194 ,954073 ,4,
29194 ,1031595 ,1,
29194 ,1049911 ,1,
29194 ,1051984 ,8,
29194 ,1344914 ,2,
29194 ,1449821 ,5,
29194 ,1493436 ,3,
29194 ,1498650 ,7,
29194 ,1522746 ,4,
29199 ,3209 ,6,
29199 ,6500 ,10,
29199 ,9866 ,7,
29199 ,16002 ,1,
29199 ,31689 ,1,
29199 ,57909 ,3,
29199 ,63911 ,3,
29199 ,101936 ,8,
29199 ,243511 ,5,
29199 ,1195493 ,9,
29199 ,1396679 ,5,
29199 ,1406017 ,3,
29199 ,1434846 ,9,
29199 ,1526137 ,2,
29201 ,29740 ,2,
29201 ,45631 ,2,
29201 ,65217 ,4,
29201 ,538365 ,3,
29218 ,26447 ,5,
29218 ,66195 ,4,
29218 ,112487 ,1,
29218 ,159800 ,7,
29228 ,4503 ,7,
29228 ,60214 ,6,
29228 ,112183 ,5,
29228 ,415364 ,1,
29232 ,4503 ,2,
29232 ,7944 ,3,
29232 ,60214 ,1,
29232 ,107609 ,7,
29232 ,121449 ,7,
29238 ,4503 ,6,
29238 ,7042 ,7,
29238 ,60214 ,7,
29238 ,539662 ,8,
29238 ,548113 ,5,
29238 ,665766 ,5,
29238 ,746952 ,1,
29238 ,748408 ,1,
29238 ,1493981 ,4,
29239 ,1717 ,9,
29239 ,4503 ,4,
29239 ,7042 ,8,
29239 ,7944 ,3,
29239 ,60214 ,4,
29239 ,85642 ,8,
29239 ,85643 ,1,
29239 ,120178 ,1,
29239 ,138157 ,1,
29239 ,665766 ,5,
29257 ,1717 ,1,
29257 ,7042 ,3,
29257 ,7944 ,10,
29257 ,25516 ,3,
29257 ,31703 ,7,
29257 ,38530 ,2,
29257 ,43249 ,3,
29257 ,60214 ,6,
29257 ,197654 ,3,
29257 ,243512 ,1,
29257 ,665766 ,7,
29338 ,31021 ,1,
29338 ,86457 ,4,
29383 ,307441 ,3,
29383 ,315512 ,1,
29383 ,490612 ,1,
29383 ,567481 ,6,
29412 ,3984 ,6,
29412 ,4516 ,10,
29412 ,5980 ,5,
29412 ,9197 ,6,
29412 ,12306 ,5,
29412 ,93909 ,1,
29412 ,569544 ,4,
29412 ,900850 ,3,
29412 ,996136 ,9,
29412 ,1041371 ,6,
29462 ,5603 ,9,
29462 ,6849 ,1,
29462 ,10740 ,3,
29462 ,10764 ,8,
29462 ,33312 ,1,
29462 ,39112 ,1,
29462 ,51824 ,5,
29462 ,56659 ,2,
29462 ,402205 ,9,
29462 ,612018 ,4,
29462 ,699128 ,7,
29462 ,1501742 ,7,
29464 ,183 ,5,
29464 ,284 ,7,
29464 ,572 ,5,
29464 ,634 ,1,
29464 ,1267 ,3,
29464 ,1868 ,1,
29464 ,2122 ,8,
29464 ,2558 ,8,
29464 ,2696 ,6,
29464 ,3325 ,8,
29464 ,3409 ,1,
29464 ,5312 ,8,
29464 ,5754 ,3,
29464 ,6845 ,5,
29464 ,7673 ,10,
29464 ,8370 ,3,
29464 ,9197 ,1,
29464 ,10659 ,4,
29464 ,11005 ,4,
29464 ,11435 ,1,
29464 ,21416 ,5,
29464 ,23296 ,9,
29464 ,24308 ,2,
29464 ,24524 ,3,
29464 ,25438 ,3,
29464 ,26667 ,8,
29464 ,27060 ,1,
29464 ,29284 ,2,
29464 ,30076 ,6,
29464 ,30943 ,4,
29464 ,32119 ,9,
29464 ,37316 ,8,
29464 ,42894 ,1,
29464 ,46310 ,2,
29464 ,55315 ,6,
29464 ,59159 ,1,
29464 ,71928 ,5,
29464 ,144838 ,1,
29464 ,145009 ,3,
29464 ,150413 ,1,
29464 ,156432 ,3,
29464 ,160286 ,9,
29464 ,193274 ,4,
29464 ,194142 ,5,
29464 ,196706 ,3,
29464 ,215494 ,4,
29464 ,476221 ,9,
29464 ,836440 ,8,
29464 ,944470 ,4,
29500 ,380 ,5,
29500 ,565 ,8,
29500 ,1273 ,6,
29500 ,3826 ,1,
29500 ,3855 ,6,
29500 ,6180 ,9,
29500 ,6293 ,4,
29500 ,6360 ,8,
29500 ,6780 ,9,
29500 ,7641 ,1,
29500 ,8292 ,7,
29500 ,9151 ,7,
29500 ,10579 ,7,
29500 ,11254 ,1,
29500 ,11819 ,9,
29500 ,13004 ,9,
29500 ,13043 ,4,
29500 ,13745 ,2,
29500 ,14088 ,4,
29500 ,17126 ,2,
29500 ,17798 ,5,
29500 ,18535 ,4,
29500 ,20338 ,4,
29500 ,21886 ,8,
29500 ,22513 ,2,
29500 ,24870 ,8,
29500 ,28475 ,4,
29500 ,29794 ,1,
29500 ,34134 ,7,
29500 ,36069 ,1,
29500 ,39902 ,8,
29500 ,41173 ,8,
29500 ,42569 ,1,
29500 ,43828 ,9,
29500 ,46686 ,6,
29500 ,51920 ,4,
29500 ,53279 ,1,
29500 ,54269 ,2,
29500 ,54695 ,9,
29500 ,56982 ,9,
29500 ,79442 ,4,
29500 ,87876 ,9,
29500 ,121761 ,7,
29500 ,136466 ,1,
29500 ,164056 ,4,
29500 ,167504 ,4,
29500 ,192549 ,1,
29500 ,212568 ,3,
29500 ,223341 ,2,
29500 ,269070 ,2,
29500 ,288730 ,8,
29500 ,302041 ,6,
29500 ,304306 ,2,
29500 ,328018 ,1,
29500 ,635031 ,7,
29500 ,699265 ,1,
29500 ,707351 ,7,
29500 ,735959 ,1,
29500 ,743378 ,4,
29500 ,757991 ,8,
29500 ,764019 ,1,
29500 ,907492 ,1,
29500 ,941483 ,6,
29500 ,1199123 ,7,
29553 ,541 ,6,
29553 ,1273 ,8,
29553 ,1431 ,8,
29553 ,1775 ,5,
29553 ,1954 ,3,
29553 ,1996 ,3,
29553 ,2128 ,5,
29553 ,2490 ,10,
29553 ,2941 ,10,
29553 ,3669 ,6,
29553 ,3855 ,10,
29553 ,4661 ,1,
29553 ,6009 ,7,
29553 ,6180 ,8,
29553 ,6293 ,2,
29553 ,6360 ,9,
29553 ,6882 ,1,
29553 ,7580 ,6,
29553 ,8329 ,5,
29553 ,8343 ,7,
29553 ,8348 ,2,
29553 ,8366 ,1,
29553 ,10010 ,9,
29553 ,10512 ,9,
29553 ,10550 ,4,
29553 ,10751 ,2,
29553 ,11446 ,7,
29553 ,11780 ,1,
29553 ,11819 ,2,
29553 ,11884 ,8,
29553 ,11980 ,9,
29553 ,13043 ,5,
29553 ,13091 ,9,
29553 ,13477 ,8,
29553 ,13670 ,2,
29553 ,16577 ,4,
29553 ,17126 ,1,
29553 ,17270 ,9,
29553 ,17517 ,9,
29553 ,18047 ,4,
29553 ,18073 ,7,
29553 ,18262 ,5,
29553 ,18535 ,7,
29553 ,20126 ,3,
29553 ,20201 ,8,
29553 ,20338 ,4,
29553 ,23034 ,8,
29553 ,23122 ,6,
29553 ,26447 ,1,
29553 ,28165 ,5,
29553 ,28533 ,1,
29553 ,30949 ,1,
29553 ,31255 ,1,
29553 ,33912 ,1,
29553 ,34134 ,4,
29553 ,34797 ,4,
29553 ,39902 ,8,
29553 ,42555 ,3,
29553 ,43816 ,1,
29553 ,44048 ,9,
29553 ,45812 ,9,
29553 ,46686 ,3,
29553 ,46986 ,3,
29553 ,56704 ,4,
29553 ,61715 ,2,
29553 ,61859 ,1,
29553 ,62931 ,5,
29553 ,66310 ,4,
29553 ,78057 ,6,
29553 ,79442 ,9,
29553 ,82741 ,4,
29553 ,86577 ,5,
29553 ,86643 ,4,
29553 ,86873 ,4,
29553 ,87876 ,2,
29553 ,93821 ,6,
29553 ,102287 ,6,
29553 ,102576 ,9,
29553 ,112249 ,7,
29553 ,115972 ,3,
29553 ,119871 ,8,
29553 ,121563 ,2,
29553 ,150741 ,8,
29553 ,153072 ,7,
29553 ,153331 ,3,
29553 ,154328 ,1,
29553 ,155490 ,1,
29553 ,156160 ,6,
29553 ,156251 ,5,
29553 ,159588 ,6,
29553 ,172307 ,1,
29553 ,192434 ,7,
29553 ,197251 ,1,
29553 ,206900 ,5,
29553 ,211453 ,9,
29553 ,223001 ,1,
29553 ,234860 ,3,
29553 ,243431 ,4,
29553 ,263343 ,1,
29553 ,264973 ,5,
29553 ,275857 ,1,
29553 ,277759 ,6,
29553 ,292574 ,1,
29553 ,328018 ,5,
29553 ,328447 ,9,
29553 ,371955 ,8,
29553 ,401410 ,1,
29553 ,421448 ,2,
29553 ,445444 ,5,
29553 ,468374 ,9,
29553 ,533613 ,2,
29553 ,619981 ,2,
29553 ,641622 ,2,
29553 ,650644 ,4,
29553 ,691608 ,3,
29553 ,707351 ,2,
29553 ,743378 ,5,
29553 ,784165 ,1,
29553 ,786018 ,9,
29553 ,869058 ,2,
29553 ,941483 ,4,
29553 ,963014 ,1,
29553 ,969289 ,1,
29553 ,1007339 ,7,
29553 ,1088040 ,2,
29553 ,1167638 ,9,
29553 ,1395205 ,1,
29642 ,380 ,9,
29642 ,519 ,8,
29642 ,729 ,1,
29642 ,1431 ,9,
29642 ,2279 ,7,
29642 ,2558 ,9,
29642 ,2770 ,9,
29642 ,3129 ,4,
29642 ,3153 ,4,
29642 ,3734 ,8,
29642 ,4491 ,8,
29642 ,6151 ,6,
29642 ,6500 ,5,
29642 ,6963 ,10,
29642 ,7641 ,6,
29642 ,8343 ,2,
29642 ,10207 ,4,
29642 ,11254 ,2,
29642 ,11780 ,3,
29642 ,11879 ,9,
29642 ,12520 ,2,
29642 ,13043 ,5,
29642 ,23857 ,4,
29642 ,33715 ,7,
29642 ,36172 ,4,
29642 ,38848 ,7,
29642 ,46686 ,1,
29642 ,53450 ,1,
29642 ,54269 ,8,
29642 ,72353 ,6,
29642 ,81721 ,8,
29642 ,110995 ,2,
29642 ,113124 ,5,
29642 ,136464 ,1,
29642 ,154328 ,7,
29642 ,163455 ,3,
29642 ,168983 ,5,
29642 ,170836 ,4,
29642 ,206704 ,4,
29642 ,215659 ,2,
29642 ,393059 ,4,
29642 ,592471 ,4,
29642 ,641622 ,2,
29642 ,696107 ,8,
29642 ,718215 ,2,
29642 ,847043 ,4,
29642 ,897220 ,7,
29642 ,952525 ,1,
29642 ,971708 ,2,
29642 ,976029 ,4,
29642 ,1038013 ,1,
29642 ,1313320 ,3,
29642 ,1345400 ,4,
29642 ,1347844 ,7,
29642 ,1354892 ,1,
29642 ,1388262 ,1,
29685 ,572 ,5,
29685 ,1088 ,2,
29685 ,4896 ,9,
29685 ,5312 ,5,
29685 ,5603 ,3,
29685 ,6806 ,6,
29685 ,6845 ,3,
29685 ,9316 ,8,
29685 ,11879 ,4,
29685 ,20344 ,7,
29685 ,27113 ,1,
29685 ,45769 ,2,
29685 ,48889 ,5,
29685 ,73604 ,3,
29685 ,98426 ,2,
29685 ,208944 ,6,
29685 ,243707 ,6,
29724 ,183 ,8,
29724 ,284 ,5,
29724 ,331 ,8,
29724 ,572 ,9,
29724 ,770 ,1,
29724 ,800 ,4,
29724 ,900 ,2,
29724 ,2122 ,6,
29724 ,2558 ,10,
29724 ,2696 ,5,
29724 ,2898 ,6,
29724 ,4516 ,2,
29724 ,9141 ,3,
29724 ,9316 ,6,
29724 ,13981 ,2,
29724 ,15628 ,9,
29724 ,19858 ,8,
29724 ,21578 ,4,
29724 ,26667 ,1,
29724 ,31719 ,1,
29724 ,39312 ,9,
29724 ,44639 ,7,
29724 ,63534 ,4,
29724 ,172422 ,4,
29724 ,190880 ,5,
29724 ,215903 ,4,
29724 ,265996 ,5,
29724 ,538963 ,8,
29724 ,1261988 ,1,
29869 ,74 ,9,
29869 ,2122 ,5,
29869 ,3457 ,1,
29869 ,4090 ,4,
29869 ,4222 ,4,
29869 ,5169 ,5,
29869 ,5383 ,4,
29869 ,10764 ,6,
29869 ,13228 ,5,
29869 ,19431 ,7,
29869 ,21486 ,2,
29869 ,21512 ,7,
29869 ,21578 ,2,
29869 ,24697 ,8,
29869 ,30987 ,2,
29869 ,37373 ,2,
29869 ,77368 ,1,
29869 ,118864 ,6,
29869 ,154612 ,5,
29869 ,270017 ,6,
29869 ,274890 ,3,
29869 ,582360 ,1,
29869 ,636434 ,4,
29869 ,737164 ,8,
29869 ,1030542 ,4,
29869 ,1149498 ,2,
29910 ,251 ,4,
29910 ,536 ,7,
29910 ,766 ,7,
29910 ,1022 ,3,
29910 ,1273 ,1,
29910 ,1996 ,9,
29910 ,2326 ,8,
29910 ,2344 ,10,
29910 ,4911 ,9,
29910 ,6151 ,6,
29910 ,7001 ,3,
29910 ,8540 ,1,
29910 ,8702 ,4,
29910 ,8725 ,6,
29910 ,11191 ,1,
29910 ,11819 ,6,
29910 ,11879 ,2,
29910 ,11884 ,2,
29910 ,12052 ,9,
29910 ,14073 ,3,
29910 ,17056 ,1,
29910 ,17270 ,8,
29910 ,17798 ,6,
29910 ,20002 ,6,
29910 ,20201 ,6,
29910 ,22513 ,3,
29910 ,24888 ,4,
29910 ,26317 ,7,
29910 ,26402 ,1,
29910 ,28475 ,6,
29910 ,29924 ,1,
29910 ,30910 ,6,
29910 ,31292 ,6,
29910 ,34134 ,5,
29910 ,36172 ,3,
29910 ,40863 ,1,
29910 ,40916 ,5,
29910 ,42289 ,8,
29910 ,44605 ,6,
29910 ,54203 ,8,
29910 ,58807 ,9,
29910 ,59824 ,6,
29910 ,65444 ,9,
29910 ,68517 ,8,
29910 ,71040 ,4,
29910 ,94236 ,1,
29910 ,117302 ,1,
29910 ,124825 ,4,
29910 ,132885 ,3,
29910 ,183544 ,8,
29910 ,192549 ,2,
29910 ,194193 ,1,
29910 ,213100 ,9,
29910 ,423793 ,4,
29910 ,436186 ,1,
29910 ,444616 ,3,
29910 ,452816 ,9,
29910 ,521185 ,2,
29910 ,583732 ,8,
29910 ,621077 ,5,
29910 ,701830 ,4,
29910 ,714973 ,9,
29910 ,823734 ,8,
29910 ,888803 ,3,
29910 ,942437 ,1,
29910 ,976029 ,4,
29910 ,1058739 ,8,
29910 ,1311772 ,9,
29910 ,1374263 ,3,
29910 ,1381781 ,7,
29910 ,1387756 ,2,
29948 ,183 ,1,
29948 ,1267 ,1,
29948 ,1398 ,9,
29948 ,2940 ,6,
29948 ,3239 ,5,
29948 ,4420 ,4,
29948 ,6806 ,4,
29948 ,7673 ,1,
29948 ,10659 ,1,
29948 ,14342 ,7,
29948 ,14489 ,1,
29948 ,18104 ,7,
29948 ,20364 ,1,
29948 ,22800 ,1,
29948 ,24803 ,3,
29948 ,25624 ,9,
29948 ,26363 ,3,
29948 ,26448 ,1,
29948 ,28247 ,6,
29948 ,29782 ,9,
29948 ,30376 ,9,
29948 ,33474 ,8,
29948 ,35784 ,2,
29948 ,37237 ,9,
29948 ,44314 ,8,
29948 ,56050 ,5,
29948 ,59750 ,1,
29948 ,67077 ,1,
29948 ,79396 ,5,
29948 ,92582 ,7,
29948 ,94602 ,1,
29948 ,115126 ,4,
29948 ,118051 ,1,
29948 ,158555 ,2,
29948 ,183512 ,5,
29948 ,184724 ,5,
29948 ,200176 ,4,
29948 ,200179 ,3,
29948 ,206279 ,1,
29948 ,210909 ,1,
29948 ,219313 ,1,
29948 ,224256 ,1,
29948 ,226679 ,1,
29948 ,234399 ,2,
29948 ,289137 ,7,
29948 ,294756 ,6,
29948 ,296261 ,1,
29948 ,341854 ,3,
29948 ,393075 ,8,
29948 ,408688 ,1,
29948 ,412694 ,5,
29948 ,417890 ,6,
29948 ,417939 ,7,
29948 ,427647 ,3,
29948 ,514812 ,2,
29948 ,603564 ,7,
29948 ,622237 ,2,
29948 ,729035 ,8,
29948 ,792690 ,1,
29948 ,918205 ,6,
29948 ,921077 ,7,
29948 ,921952 ,6,
29948 ,929303 ,2,
29948 ,1005149 ,6,
29948 ,1035559 ,5,
29948 ,1246306 ,2,
29948 ,1346437 ,8,
29948 ,1403400 ,8,
29948 ,1526024 ,3,
29954 ,406 ,4,
29954 ,634 ,7,
29954 ,800 ,5,
29954 ,1207 ,5,
29954 ,1930 ,4,
29954 ,2045 ,5,
29954 ,2558 ,6,
29954 ,2696 ,5,
29954 ,2790 ,1,
29954 ,4185 ,3,
29954 ,4516 ,7,
29954 ,4896 ,5,
29954 ,5312 ,6,
29954 ,5603 ,6,
29954 ,6743 ,10,
29954 ,6806 ,10,
29954 ,10302 ,8,
29954 ,11450 ,2,
29954 ,11640 ,1,
29954 ,11902 ,4,
29954 ,12091 ,1,
29954 ,12133 ,5,
29954 ,13978 ,8,
29954 ,14793 ,1,
29954 ,14825 ,1,
29954 ,14989 ,5,
29954 ,15241 ,3,
29954 ,15628 ,5,
29954 ,15630 ,2,
29954 ,16356 ,1,
29954 ,17519 ,7,
29954 ,18085 ,9,
29954 ,18088 ,7,
29954 ,18910 ,3,
29954 ,19858 ,3,
29954 ,20344 ,1,
29954 ,21415 ,4,
29954 ,21516 ,4,
29954 ,21620 ,9,
29954 ,21837 ,1,
29954 ,22761 ,7,
29954 ,22925 ,8,
29954 ,24300 ,5,
29954 ,25365 ,8,
29954 ,26145 ,6,
29954 ,27113 ,1,
29954 ,27787 ,1,
29954 ,29294 ,7,
29954 ,29405 ,2,
29954 ,29694 ,4,
29954 ,33312 ,9,
29954 ,33509 ,7,
29954 ,34362 ,8,
29954 ,35155 ,6,
29954 ,35746 ,4,
29954 ,36257 ,9,
29954 ,37600 ,2,
29954 ,39228 ,6,
29954 ,39312 ,1,
29954 ,42046 ,8,
29954 ,44411 ,3,
29954 ,44455 ,1,
29954 ,48889 ,1,
29954 ,49095 ,6,
29954 ,53504 ,3,
29954 ,53983 ,1,
29954 ,54304 ,4,
29954 ,56374 ,6,
29954 ,56659 ,8,
29954 ,59522 ,1,
29954 ,63696 ,2,
29954 ,64654 ,8,
29954 ,66136 ,4,
29954 ,66970 ,7,
29954 ,77985 ,7,
29954 ,86514 ,7,
29954 ,104027 ,2,
29954 ,107933 ,9,
29954 ,114517 ,8,
29954 ,115405 ,4,
29954 ,115877 ,1,
29954 ,123640 ,9,
29954 ,162642 ,2,
29954 ,166242 ,3,
29954 ,179760 ,4,
29954 ,188878 ,3,
29954 ,191712 ,5,
29954 ,208944 ,3,
29954 ,217791 ,6,
29954 ,224256 ,8,
29954 ,253044 ,7,
29954 ,253338 ,1,
29954 ,278366 ,9,
29954 ,299576 ,3,
29954 ,393341 ,4,
29954 ,398967 ,7,
29954 ,477175 ,2,
29954 ,534889 ,5,
29954 ,683071 ,1,
29954 ,684415 ,9,
29954 ,690559 ,9,
29954 ,735741 ,4,
29954 ,739410 ,6,
29954 ,814085 ,3,
29954 ,1097065 ,6,
29954 ,1367302 ,5,
29954 ,1374368 ,6,
29978 ,251 ,7,
29978 ,753 ,7,
29978 ,864 ,3,
29978 ,1903 ,2,
29978 ,2344 ,10,
29978 ,4189 ,3,
29978 ,4661 ,2,
29978 ,5169 ,8,
29978 ,6411 ,3,
29978 ,7001 ,7,
29978 ,8376 ,7,
29978 ,17056 ,1,
29978 ,18964 ,9,
29978 ,26173 ,8,
29978 ,26613 ,5,
29978 ,28533 ,4,
29978 ,29453 ,1,
29978 ,33715 ,2,
29978 ,38888 ,8,
29978 ,39081 ,6,
29978 ,45904 ,1,
29978 ,53313 ,6,
29978 ,54785 ,9,
29978 ,86753 ,8,
29978 ,115121 ,6,
29978 ,117810 ,2,
29978 ,143710 ,8,
29978 ,146299 ,5,
29978 ,147510 ,1,
29978 ,197980 ,6,
29978 ,202972 ,5,
29978 ,329503 ,1,
29978 ,348799 ,5,
29978 ,447642 ,5,
29978 ,938280 ,8,
29978 ,938713 ,2,
29991 ,251 ,4,
29991 ,380 ,5,
29991 ,766 ,8,
29991 ,837 ,8,
29991 ,1305 ,1,
29991 ,1465 ,5,
29991 ,2185 ,8,
29991 ,2279 ,6,
29991 ,2406 ,8,
29991 ,3378 ,5,
29991 ,4808 ,6,
29991 ,5771 ,3,
29991 ,6865 ,2,
29991 ,7001 ,6,
29991 ,7580 ,1,
29991 ,8109 ,6,
29991 ,8329 ,7,
29991 ,8343 ,6,
29991 ,9094 ,6,
29991 ,11591 ,1,
29991 ,11780 ,6,
29991 ,11879 ,1,
29991 ,11884 ,9,
29991 ,12248 ,5,
29991 ,12615 ,3,
29991 ,12901 ,3,
29991 ,14073 ,3,
29991 ,15355 ,1,
29991 ,18964 ,1,
29991 ,23748 ,2,
29991 ,25979 ,1,
29991 ,26173 ,4,
29991 ,27150 ,6,
29991 ,28292 ,7,
29991 ,30943 ,1,
29991 ,31211 ,7,
29991 ,31257 ,1,
29991 ,33715 ,1,
29991 ,47131 ,8,
29991 ,53279 ,7,
29991 ,55012 ,4,
29991 ,59565 ,1,
29991 ,64880 ,8,
29991 ,67847 ,8,
29991 ,80066 ,9,
29991 ,112292 ,7,
29991 ,115121 ,9,
29991 ,518648 ,2,
29991 ,606095 ,4,
29991 ,916937 ,3,
29991 ,935344 ,1,
29991 ,937049 ,9,
29991 ,1161898 ,6,
30050 ,11020 ,1,
30050 ,23034 ,4,
30050 ,32073 ,2,
30050 ,83736 ,7,
30050 ,185656 ,5,
30116 ,41777 ,4,
30139 ,27037 ,5,
30139 ,28860 ,1,
30139 ,40927 ,6,
30139 ,163712 ,4,
30139 ,602233 ,6,
30140 ,1088 ,5,
30140 ,21992 ,6,
30191 ,318 ,1,
30191 ,1954 ,7,
30191 ,7001 ,5,
30191 ,20957 ,6,
30191 ,21886 ,4,
30191 ,59045 ,3,
30191 ,106583 ,3,
30191 ,113570 ,3,
30191 ,151788 ,1,
30191 ,183198 ,1,
30191 ,382522 ,6,
30191 ,523782 ,6,
30191 ,710950 ,6,
30191 ,952525 ,4,
30208 ,183 ,9,
30208 ,634 ,1,
30208 ,3425 ,5,
30208 ,4251 ,5,
30208 ,4367 ,7,
30208 ,5312 ,10,
30208 ,5603 ,3,
30208 ,6806 ,10,
30208 ,8642 ,1,
30208 ,14877 ,7,
30208 ,21416 ,8,
30208 ,27319 ,8,
30208 ,29078 ,1,
30208 ,39312 ,2,
30208 ,50128 ,5,
30208 ,51343 ,4,
30208 ,55490 ,2,
30208 ,131672 ,1,
30208 ,290936 ,7,
30208 ,369645 ,1,
30208 ,416013 ,4,
30208 ,573220 ,7,
30208 ,816112 ,8,
30208 ,1346335 ,3,
30208 ,1465702 ,3,
30218 ,153559 ,6,
30218 ,317395 ,1,
30225 ,1088 ,1,
30225 ,4024 ,1,
30225 ,6093 ,10,
30225 ,13228 ,9,
30225 ,26402 ,3,
30225 ,26454 ,2,
30225 ,31774 ,6,
30225 ,54586 ,6,
30225 ,217537 ,4,
30225 ,252439 ,1,
30249 ,770 ,7,
30254 ,2045 ,3,
30254 ,5667 ,9,
30254 ,8390 ,1,
30254 ,14088 ,6,
30254 ,46045 ,6,
30361 ,251 ,7,
30361 ,68724 ,9,
30361 ,623837 ,5,
30361 ,1492342 ,1,
30365 ,265018 ,2,
30377 ,4452 ,5,
30377 ,8692 ,5,
30377 ,21127 ,1,
30377 ,23144 ,1,
30377 ,26535 ,1,
30377 ,30675 ,5,
30377 ,64991 ,4,
30377 ,87052 ,9,
30377 ,91546 ,7,
30377 ,123027 ,1,
30377 ,371232 ,1,
30377 ,542890 ,1,
30377 ,621508 ,3,
30377 ,631039 ,1,
30377 ,631565 ,3,
30377 ,632370 ,4,
30377 ,718926 ,7,
30377 ,923446 ,6,
30384 ,3065 ,9,
30384 ,41834 ,4,
30384 ,86859 ,1,
30384 ,209158 ,6,
30440 ,3129 ,4,
30440 ,7580 ,5,
30440 ,8029 ,4,
30440 ,11020 ,7,
30440 ,14068 ,7,
30440 ,14088 ,1,
30440 ,17056 ,3,
30440 ,17126 ,2,
30440 ,28247 ,1,
30440 ,29646 ,4,
30440 ,30675 ,5,
30440 ,37316 ,7,
30440 ,43828 ,1,
30440 ,51920 ,8,
30440 ,54695 ,1,
30440 ,87948 ,2,
30440 ,92897 ,5,
30440 ,99655 ,5,
30440 ,112407 ,1,
30440 ,123450 ,6,
30440 ,155490 ,1,
30440 ,206900 ,3,
30440 ,207275 ,1,
30440 ,277759 ,2,
30440 ,600017 ,4,
30440 ,1167638 ,4,
30473 ,7301 ,7,
30473 ,24607 ,5,
30473 ,81950 ,9,
30473 ,100887 ,5,
30473 ,243658 ,5,
30473 ,350503 ,3,
30473 ,423793 ,8,
30473 ,737067 ,2,
30501 ,7301 ,9,
30501 ,26997 ,9,
30501 ,243134 ,5,
30501 ,412256 ,1,
30501 ,1054433 ,5,
30501 ,1063492 ,3,
30501 ,1453449 ,5,
30501 ,1459683 ,1,
30542 ,4464 ,4,
30542 ,16002 ,9,
30542 ,18588 ,4,
30542 ,103440 ,6,
